HS10,Description,SUPC,SUPC_Desc,naics,naics_mod,naics_desc,ioic,HS4,pci_2023
9102290000,"Wrist-watches, o/t automatic winding/precious metal case, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9102,0.754
9102911000,"Stop-watches, electric, o/t with precious metal case",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9102,0.754
9102919000,"Pocket-watches & other watches, electric, o/t w precious metal case, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9102,0.754
9102990000,"Pocket-watches & other watches, o/t with precious metal case, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9102,0.754
9103100000,"Clocks with watch movements, electric, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9103,0.954
9103900000,"Clocks with watch movements, o/t clocks of No 91.04, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9103,0.954
9104000000,"Instrument panel clocks and clocks of a similar type, for vehicles, aircraft,etc",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9104,0.953
9105110000,"Alarm clocks, electric, other than watch movements",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105190000,"Alarm clocks, other than watch movements, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105211000,"Clock systems, wall, electric",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105219000,"Wall clocks, electric, o/t clock systems",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105290000,"Wall clocks, other than watch movements, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105911000,"Clock systems, electric, o/t wall type",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105912000,"Chronometers for aircraft or vessels, electric",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105919000,"Clocks, electric, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105991000,"Chronometers for aircraft or vessels, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9105999000,"Clocks, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9105,0.88
9106100000,Time registers; time-recorders,MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9106,0.547
9106901000,Parking meters,MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WRIST/STOP WATCH,ELEC,EXC PRCS MTL,OPTO-ELEC,NESOI",BS334A00,9106,0.547
9106909000,"Time of day recording app&app for meas time etc,o/t time-registers/recorders,nes",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9106,0.547
9107001000,Electro-mechanical irrigation controllers;time switches used mfr mach/equip,MPG335303,"Switchgear, switchboards, relays and industrial control apparatus",334514,334514,PARKING METERS,BS334A00,9107,1.43
9107009000,"Time switches with clock or watch movements or synchronous motor, nes",MPG335303,"Switchgear, switchboards, relays and industrial control apparatus",334514,334514,PARKING METERS,BS334A00,9107,1.43
9108110000,"Watch movements, cmplt/assem, electric, with mech display, etc",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9108,1.147
9108120000,"Watch movements, complete & assem, electric, with opto-electronic display",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9108,1.147
9108190000,"Watch movements, complete and assembled, electric, nes",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9108,1.147
9108200000,"Watch movements, complete & assembled, with automatic winding",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9108,1.147
9108900000,"Watch movements, complete & assembled, nes",MPG334A06,"Measuring, control and scientific instruments",334514,334514,PARKING METERS,BS334A00,9108,1.147
9109100000,"Clock movements,complete & assembled, battery/accum/mains powered,o/t watch move",MPG334A06,"Measuring, control and scientific instruments",334518,334518,"WATCH MOVEMENT,MEAS OV 33.8MM, OVER 17 JEWELS",BS334A00,9109,0.208
9109900000,"Clock movements, complete & assembled, nes",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9109,0.208
9110110000,"Watch movements, complete, unassembled or partly assembled, movement sets",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9110,1.926
9110120000,"Watch movements, incomplete, assembled",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9110,1.926
9110190000,"Watch movements, rough",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9110,1.926
9110900000,"Clock movements, complt, unassembled or partly assembled, nes, etc",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9110,1.926
9111100000,Watch cases of precious metal or of metal clad with precious metal,MPG339901,Jewellery and silverware,335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9111,0.865
9111200000,"Watch cases of base metal, whether or not gold- or silver-plated",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9111,0.865
9111800000,"Watch cases, nes",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9111,0.865
9111900000,Parts of watch cases,MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9111,0.865
9112200000,"Clock cases and cases of a similar type, for other goods of this Chapter",MPG334A06,"Measuring, control and scientific instruments",335912,335912,"BTY FOR CLK MVTS,EXC ALM CLK,BTY,MEAS OV50MM,OV $5",BS335900,9112,0.286
9112900000,"Parts of clock cases and cases of a similar type, for watches",MPG334A06,"Measuring, control and scientific instruments",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9112,0.286
9113101000,"Watch straps,bands and bracelets, of prec metal/clad w prec met,f mfr of watches",MPG339901,Jewellery and silverware,334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9113109000,"Watch straps, bands and bracelets, of precious metal or clad with prec met, nes",MPG339901,Jewellery and silverware,334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9113201000,"Watch straps,bands & bracelets,base met,w/n gold-/silver-plated,for mfr watches",MPG339901,Jewellery and silverware,334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9113209000,"Watch straps, bands & bracelets, of base metal, w/n gold- or silver-plated, nes",MPG339901,Jewellery and silverware,334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9113900010,"Watch straps, bands & bracelets, of leather",MPG31B006,"Suitcases, handbags and other leather and allied products",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9113900090,"Watch straps, bands & bracelets and parts thereof, nes",MPG31B006,"Suitcases, handbags and other leather and allied products",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9113,0.008
9114300000,"Dials, for clocks and watches",MPG334A06,"Measuring, control and scientific instruments",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9114,0.928
9114400000,Plates & bridges for clocks and watches,MPG334A06,"Measuring, control and scientific instruments",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9114,0.928
9114900000,"Clock or watch parts, including hair-springs, nes",MPG334A06,"Measuring, control and scientific instruments",334518,334518,CLOCK CASES OF OTHER THAN METAL,BS334A00,9114,0.928
9201100010,"Upright pianos, new",MPG339909,Other miscellaneous manufactured products,339992,339992,"UPRIGHT PIANOS, CONT CASE MEAS LT 111.76CM HEIGHT",BS339900,9201,0.768
9201100020,"Upright pianos, used",MPG339909,Other miscellaneous manufactured products,339992,339992,"UPRIGHT PIANO, CASE MEAS BETW 111.76CM & 121.",BS339900,9201,0.768
9201200010,"Pianos, grand, including automatic, new",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRD PIANOS, CONT CASE MEAS LT 152.40CM LGTH, NESOI",BS339900,9201,0.768
9201200020,"Pianos, grand, including automatic, used",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRAND PIANOS, CASE BETW 152.40CM &167.64CM LGTH",BS339900,9201,0.768
9201901000,Harpsichords and clavichords,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9201,0.768
9201909000,"Stringed keyboard instruments, nes",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9201,0.768
9202100000,String musical instruments played with a bow,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9202,0.271
9202901000,"Harps, including autoharps",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9202,0.271
9202909010,Guitars,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9202,0.271
9202909030,Ukuleles and banjos,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9202,0.271
9202909090,"String musical instruments, o/t harps/guitars/ ukeleles/banjos",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9202,0.271
9205100050,"Trumpets, cornets, flugelhorns and french horns",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205100090,"Brass-wind instruments, o/t trumpets/cornets/flugelhorns/french horns",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205901010,Clarinets,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205901020,"Fifes, flutes and piccolos",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205901040,Saxophones,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205901080,Keyboard pipe organs,MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205901090,"Accordions and similar instruments, nes",MPG339909,Other miscellaneous manufactured products,339992,339992,"GRND PIANOS, CNT CASE MEAS GT 195.58CM LENGT,NESOI",BS339900,9205,1.853
9205902000,Harmoniums and similar keyboard instruments with free metal reeds,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9205,1.853
9205909000,"Wind instruments, o/t brass, nes",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9205,1.853
9206001010,Cymbals,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9206,-0.146
9206001080,"Drums and drum sets, acoustic",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9206,-0.146
9206001090,"Carillons used in churches;orchestral/concert chimes & bells,vibraharps,etc,nes",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9206,-0.146
9206009000,"Percussion musical instruments, nes",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9206,-0.146
9207100010,Electric pianos,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207100020,Synthesizers,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207100030,Portable keyboards,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207100090,"Keyboard instruments, o/t accordions/elec pianos/synthesizers/portable keyboards",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207901000,"Accordions,chimes&bells,vibraharps/vibraphones,marimbas & xylophones, electronic",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207909010,"Guitars, the sound of which is electrically produced or amplified",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207909020,"Drums and drum sets, electronic/MIDI",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9207909090,"Musical instruments nes, the sound of which is elec produced or amplified",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9207,0.884
9208100000,Musical boxes,MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9208,0.135
9208900000,"Musical boxes,mechanical street organs,etc;Decoy calls of all kinds;Whistles,etc",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9208,0.135
9209301000,"Musical inst strings,for autoharps,harps,etc,for mfr of guitars,banjos,mandolins",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209309000,"Strings, for musical instruments, nes",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209911000,"Agraffes,bass damper pts,bridle leather and straps,damper sockets,etc,for pianos",MPG339909,Other miscellaneous manufactured products,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209919000,"Parts and accessories, for pianos, nes",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209921010,"Parts and access for harps and mus instruments played with a bow, nes",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209921020,"Parts and access for use in the manufacture of guitars, banjos/mandolins, nes",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209922000,"Parts and access for string instruments, o/t keyboard string instruments, nes",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209941000,"Pts and access for pianos, organs, string inst or church carillons, electric",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209949000,"Pts and access for musical inst, sound generated/amplified electrically, nes",MPG334A01,Audio and video equipment and unrecorded media,339992,339992,MOUTH ORGANS,BS339900,9209,0.982
9209991000,"P&a,f harpischords,sim inst,brass-wind inst,harmoniums,sim keyboard inst,etc,nes",MPG334A01,Audio and video equipment and unrecorded media,339999,339999,"METRONOMES, TUNING FORKS AND PITCH PIPES",BS339900,9209,0.982
9209992000,Mechanisms for musical boxes,MPG339909,Other miscellaneous manufactured products,339992,339992,PTS&ACCESS FOR HARMONIUMS AND SIMILAR KEYBOARD INS,BS339900,9209,0.982
9209993000,"Metronomes, tuning forks and pitch pipes",MPG339909,Other miscellaneous manufactured products,339992,339992,PTS&ACCESS FOR HARMONIUMS AND SIMILAR KEYBOARD INS,BS339900,9209,0.982
9209999000,"Parts and accessories for musical instruments, nes",MPG334A01,Audio and video equipment and unrecorded media,339999,339999,PARTS AND ACCESSORIES FOR MUSIC BOXES,BS339900,9209,0.982
9301101000,"Artillery guns, o/t revolvers, pistols, swords, cutlasses, bayonnets, lances,etc",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"GUNS, HOWITZERS, & MORTARS W/A BORE OF LT 30-MM",BS332A00,9301,-0.349
9301109000,"Artillery weapons, o/t guns,revolvers,pistols,swords,cutlasses,bayonnets,etc,nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"GUNS, HOWITZERS, & MORTARS W/A BORE OF LT 30-MM",BS332A00,9301,-0.349
9301200000,Rocket launchers;flame-throwers;grenade launchers;torpedo tubes & sim projectors,MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901010,"Shotguns, fully automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901021,"Rifles, bolt action",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901022,"Rifles, semi-automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901023,"Rifles, fully automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901029,"Other rifles, o/t bolt action, semi and fully automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901030,Machine-guns,MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901041,"Sub-machine-guns, fully automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901049,"Sub-machine-guns, other than fully automatic",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301901090,"Guns,military,o/t revolvers,pistols,swords,cutlasses,bayonnets,scabbards,etc,nes",MPG332A04,"Guns, ammunition and other munitions",332995,332995,ROCKET LAUNCHERS & SIMILAR PROJECTORS (MIL),BS332A00,9301,-0.349
9301909000,"Weapons,military,o/t guns,revolvers,pistols,swords,cutlasses,bayonets,etc,nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,MILITARY SHOTGUNS,BS332A00,9301,-0.349
9302000010,"Revolvers, o/t those op by firing an explsv charge & spring,air or gas guns,etc",MPG332A04,"Guns, ammunition and other munitions",332995,332995,"MILITARY WEAPONS, EXC ARMS OF HEADING 9307, NESOI",BS332A00,9302,0.99
9302000021,"Pistol, single barrel, semi-automatic",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"REVOLVERS, EXCEPT OF HEADING 9303 OR 9304",BS332A00,9302,0.99
9302000029,"Pistols, single barrel, o/t semi-automatic",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"REVOLVERS, EXCEPT OF HEADING 9303 OR 9304",BS332A00,9302,0.99
9302000030,"Pistols, multiple barrel",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"REVOLVERS, EXCEPT OF HEADING 9303 OR 9304",BS332A00,9302,0.99
9303100000,"Firearms, muzzle-loading",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"PISTOLS, EXC OF HEADING 9303 OR 9304, NESOI",BS332A00,9303,0.934
9303201000,"Shotguns, pump or slide-action, for hunting,sporting/target-shooting",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"SHOTGUNS, NESOI",BS332A00,9303,0.934
9303209011,"Shotguns, single barrel, semi-automatic, for sporting, hunting/target-shooting",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"SHOTGUNS, NESOI",BS332A00,9303,0.934
9303209019,"Other sporting, hunting or target-shooting shotguns, single barrel, nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"SHOTGUNS, NESOI",BS332A00,9303,0.934
9303209090,"Other sport/hunt/tartget-shooting shotguns,incl combination shotgun-rifles, nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"SHOTGUNS, NESOI",BS332A00,9303,0.934
9303301000,"Rimfire rifles,bolt-action/semi-automatic .22 calibre, o/t target shooting",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"SHOTGUNS, NESOI",BS332A00,9303,0.934
9303309011,"Rifles, centrefire, bolt-action repeater,for sporting,hunting/target-shooting",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9303309014,"Rifles, centrefire, semi-automatic, for sporting,hunting/target-shooting",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9303309019,"Centrefire rifles, nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9303309090,"Rimfire rifles, for sporting, hunting or target-shooting, nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9303901000,App for dstn of prdty anml by dschg psns crtg; auto explsv bird-scaring devices,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9303909000,"Firearms and sim devices, nes, operated by the firing of an explosive charge",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9303,0.934
9304001010,"Guns, spring or gas",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9304,0.781
9304001020,"Pistols, spring or gas",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9304,0.781
9304009010,"Guns, air",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9304,0.781
9304009090,"Arms, nes, o/t guns,pistols, o/t spring/gas,swords,cutlasses,bayonets,lances,etc",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9304,0.781
9305100010,Firing mechanisms of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100020,Frames and receivers of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100030,Barrels of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100040,"Pistons, locking lugs and gas buffers, of revolvers or pistols",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100050,Magazines and parts thereof of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100060,Silencers and parts thereof of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100070,"Butts, grips and plates of revolvers or pistols",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100080,Slides and cylinders of revolvers or pistols,MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305100090,"Parts and accessories of revolvers or pistols, nes",MPG332A04,"Guns, ammunition and other munitions",332994,332994,"RIFLES, CENTERFIRE BOLT ACTION, NESOI",BS332A00,9305,0.968
9305201000,Shotgun barrels of shotguns or rifles of heading 93.03,MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202010,Firing mechanisms for bolt-action or semi-automatic .22 calibre rimfire rifles,MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202020,"Frames and receivers, for bolt-action/semi-automatic .22 calibre rimfire rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202030,"Rifle barrels, for bolt-action or semi-automatic .22 calibre rimfire rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202040,"Pst,locking lugs and gas buffers,f bolt-action/semi-auto .22 calibre rmfr rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202050,"Magazines and parts t/o, f bolt-action/semi-automatic .22 calibre rimfire rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202060,"Silencers and parts t/o, f bolt-action/semi-automatic .22 calibre rimfire rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
9305202070,"Flash eliminators and pts t/o,f bolt-action/semi-auto .22 calibre rimfire rifles",MPG332A04,"Guns, ammunition and other munitions",332994,332994,PARTS AND ACCESSORIES OF RIFLE STOCKS,BS332A00,9305,0.968
